1,2020010701012312,NNLB,38,44,500,547,273500.00
2,2020010701012313,SABSL,34,48,10,665,6650.00
3,2020010701012314,SABSL,34,41,10,666,6660.00
4,2020010701012315,MBL,41,29,194,230,44620.00
5,2020010701012316,MBL,55,29,500,230,115000.00
6,2020010701012317,NBL,37,55,70,274,19180.00
7,2020010701012318,SICL,51,38,60,865,51900.00
8,2020010701012319,SCB,56,42,301,575,173075.00
9,2020010701012320,SCB,56,42,20,575,11500.00
10,2020010701012321,SCB,56,48,64,575,36800.00
11,2020010701012322,RSDC,51,42,35,350,12250.00
12,2020010701012323,NICA,49,58,500,438,219000.00
13,2020010701012324,FMDBL,26,45,28,347,9716.00
14,2020010701012325,FMDBL,20,45,200,347,69400.00
15,2020010701012326,FMDBL,41,45,50,347,17350.00
16,2020010701012327,FMDBL,34,45,100,347,34700.00
17,2020010701012328,FMDBL,32,45,122,347,42334.00
18,2020010701012329,UPCL,8,57,555,72,39960.00
19,2020010701012330,UPCL,59,57,60,72,4320.00
20,2020010701012331,KBL,22,25,559,188,105092.00
21,2020010701012332,KBL,22,55,66,188,12408.00
22,2020010701012333,KBL,22,17,375,188,70500.00
23,2020010701012334,GLICL,36,16,15,484,7260.00
24,2020010701012335,GLICL,34,16,185,484,89540.00
25,2020010701012336,PLIC,39,25,55,376,20680.00
26,2020010701012337,PLIC,49,25,50,376,18800.00
27,2020010701012338,SANIMA,45,45,10,335,3350.00
28,2020010701012339,EBL,26,39,50,585,29250.00
29,2020010701012340,LBBL,28,33,10,204,2040.00
30,2020010701012341,SDESI,39,42,100,675,67500.00
31,2020010701012342,KBL,26,17,100,188,18800.00
32,2020010701012343,NBB,55,41,200,200,40000.00
33,2020010701012344,CHCL,19,45,1000,372,372000.00
34,2020010701012345,NBB,14,41,50,200,10000.00
35,2020010701012346,SMATA,18,18,10,561,5610.00
36,2020010701012347,BPCL,39,49,44,310,13640.00
37,2020010701012348,UIC,5,59,380,295,112100.00
38,2020010701012349,NLIC,57,58,40,960,38400.00
39,2020010701012350,SHL,17,7,200,198,39600.00
40,2020010701012351,CZBIL,17,35,100,197,19700.00
41,2020010701012352,HDL,33,55,10,1213,12130.00
42,2020010701012353,SBL,56,57,1000,308,308000.00
43,2020010701012354,MBL,56,29,50,230,11500.00
44,2020010701012355,LBBL,25,33,200,204,40800.00
45,2020010701012356,SHIVM,32,49,200,478,95600.00
46,2020010701012357,NSEWA,19,36,10,535,5350.00
47,2020010701012358,NCCB,33,10,10,209,2090.00
48,2020010701012359,NICA,25,45,100,437,43700.00
49,2020010701012360,NLIC,41,6,100,959,95900.00
50,2020010701012361,NLIC,3,6,50,958,47900.00
51,2020010701012362,NLIC,56,6,50,958,47900.00
52,2020010701012363,NLIC,51,6,168,958,160944.00
53,2020010701012364,CHCL,19,45,899,371,333529.00
54,2020010701012365,DDBL,13,50,200,938,187600.00
55,2020010701012366,DDBL,33,50,100,938,93800.00
56,2020010701012367,OHL,34,38,20,473,9460.00
57,2020010701012368,NBL,43,45,10,275,2750.00
58,2020010701012369,NLG,52,36,35,618,21630.00
59,2020010701012370,SMATA,34,18,10,558,5580.00
60,2020010701012371,AKPL,45,48,61,117,7137.00
61,2020010701012372,AKPL,45,34,200,118,23600.00
62,2020010701012373,AKPL,45,4,39,118,4602.00
63,2020010701012374,AKPL,45,34,10,119,1190.00
64,2020010701012375,CBBL,21,58,18,838,15084.00
65,2020010701012376,NICA,42,58,572,438,250536.00
66,2020010701012377,NICA,42,14,200,438,87600.00
67,2020010701012378,MBL,38,29,256,230,58880.00
68,2020010701012379,MBL,38,47,500,230,115000.00
69,2020010701012380,MBL,38,34,101,230,23230.00
70,2020010701012381,MBL,38,34,143,230,32890.00
71,2020010701012382,SLBBL,38,58,200,636,127200.00
72,2020010701012383,GLICL,34,55,15,484,7260.00
73,2020010701012384,EIC,17,19,349,278,97022.00
74,2020010701012385,PCBL,14,54,100,250,25000.00
75,2020010701012386,MLBL,33,52,10,180,1800.00
76,2020010701012387,SCB,56,4,90,576,51840.00
77,2020010701012388,SCB,56,22,100,576,57600.00
78,2020010701012389,SCB,56,35,20,577,11540.00
79,2020010701012390,SCB,56,48,32,577,18464.00
80,2020010701012391,SCB,56,22,50,577,28850.00
81,2020010701012392,SCB,56,57,50,578,28900.00
82,2020010701012393,SCB,56,14,104,579,60216.00
83,2020010701012394,SCB,56,39,54,579,31266.00
84,2020010701012395,ILBS,10,57,100,585,58500.00
85,2020010701012396,ILBS,34,41,100,584,58400.00
86,2020010701012397,SLBBL,55,58,100,636,63600.00
87,2020010701012398,NICL,44,22,900,320,288000.00
88,2020010701012399,NICL,44,57,100,320,32000.00
89,2020010701012400,SDESI,52,42,87,675,58725.00
90,2020010701012401,SDESI,52,17,313,675,211275.00
91,2020010701012402,SHL,17,7,105,198,20790.00
92,2020010701012403,NICA,50,11,100,438,43800.00
93,2020010701012404,NLIC,48,58,140,960,134400.00
94,2020010701012405,NLBBL,16,21,100,545,54500.00
95,2020010701012406,CZBIL,14,58,20,198,3960.00
96,2020010701012407,GUFL,52,38,271,114,30894.00
97,2020010701012408,NCCB,38,10,1500,209,313500.00
98,2020010701012409,NCCB,51,17,115,208,23920.00
99,2020010701012410,SHIVM,25,26,50,477,23850.00
100,2020010701012411,PRVU,38,36,200,237,47400.00
101,2020010701012412,SLICL,32,47,200,313,62600.00
102,2020010701012413,GILB,57,6,40,964,38560.00
103,2020010701012414,NIL,25,38,70,404,28280.00
104,2020010701012415,NIL,45,38,100,404,40400.00
105,2020010701012416,NIL,38,38,300,403,120900.00
106,2020010701012417,NIL,50,38,236,403,95108.00
107,2020010701012418,RSDC,45,25,140,352,49280.00
108,2020010701012419,RSDC,45,47,100,352,35200.00
109,2020010701012420,SHL,43,7,100,198,19800.00
110,2020010701012421,CLBSL,13,45,22,693,15246.00
111,2020010701012422,SLICL,17,50,100,312,31200.00
112,2020010701012423,NICA,50,19,900,438,394200.00
113,2020010701012424,NIL,38,29,10,407,4070.00
114,2020010701012425,GLBSL,13,18,50,530,26500.00
115,2020010701012426,NCCB,33,10,10,209,2090.00
116,2020010701012427,HGI,57,35,110,290,31900.00
117,2020010701012428,PRVU,39,34,50,238,11900.00
118,2020010701012429,CFCL,4,52,100,135,13500.00
119,2020010701012430,NIB,35,46,339,403,136617.00
120,2020010701012431,ILBS,10,16,10,592,5920.00
121,2020010701012432,DDBL,39,8,50,939,46950.00
122,2020010701012433,SMATA,8,41,90,560,50400.00
123,2020010701012434,NICL,21,57,180,320,57600.00
124,2020010701012435,SEF,3,13,10000,9.21,92100.00
125,2020010701012436,BOKL,49,16,200,226,45200.00
126,2020010701012437,ADBL,47,19,70,373,26110.00
127,2020010701012438,ADBL,11,19,50,373,18650.00
128,2020010701012439,JOSHI,17,6,100,67,6700.00
129,2020010701012440,NBB,1,41,750,200,150000.00
130,2020010701012441,NBB,1,34,500,201,100500.00
131,2020010701012442,ADBL,49,19,10,373,3730.00
132,2020010701012443,GMFBS,58,16,90,612,55080.00
133,2020010701012444,GMFBS,21,16,200,611,122200.00
134,2020010701012445,GMFBS,59,16,200,610,122000.00
135,2020010701012446,SABSL,19,57,10,669,6690.00
136,2020010701012447,GBLBS,4,41,100,356,35600.00
137,2020010701012448,GBLBS,4,44,10,357,3570.00
138,2020010701012449,SANIMA,14,45,200,334,66800.00
139,2020010701012450,NCCB,33,10,10,209,2090.00
140,2020010701012451,LBBL,45,33,180,204,36720.00
141,2020010701012452,ILBS,10,16,10,592,5920.00
142,2020010701012453,NMBMF,59,7,158,630,99540.00
143,2020010701012454,NMBMF,59,19,50,632,31600.00
144,2020010701012455,SLBSL,48,51,250,644,161000.00
145,2020010701012456,LBBL,33,33,10,204,2040.00
146,2020010701012457,NNLB,22,56,200,542,108400.00
147,2020010701012179,PCBL,26,39,579,248,143592.00
148,2020010701012180,PCBL,13,39,500,248,124000.00
149,2020010701012181,PCBL,42,39,160,248,39680.00
150,2020010701012182,PCBL,59,39,236,248,58528.00
151,2020010701012183,MNBBL,14,19,50,289,14450.00
152,2020010701012184,NICA,49,58,1943,438,851034.00
153,2020010701012185,SABSL,52,59,10,648,6480.00
154,2020010701012186,LBBL,54,50,1000,203,203000.00
155,2020010701012187,NADEP,21,41,13,536,6968.00
156,2020010701012188,NMB,14,44,31,340,10540.00
157,2020010701012189,SANIMA,35,16,222,335,74370.00
158,2020010701012190,SANIMA,35,6,100,335,33500.00
159,2020010701012191,SANIMA,35,1,50,335,16750.00
160,2020010701012192,SANIMA,35,6,1000,335,335000.00
161,2020010701012193,SANIMA,35,57,42,335,14070.00
162,2020010701012194,SANIMA,35,45,86,335,28810.00
163,2020010701012195,DDBL,19,7,100,940,94000.00
164,2020010701012196,CCBL,56,32,448,171,76608.00
165,2020010701012197,CCBL,32,32,552,171,94392.00
166,2020010701012198,MFIL,43,1,10,145,1450.00
167,2020010701012199,MEGA,14,57,490,196,96040.00
168,2020010701012200,MEGA,14,44,110,196,21560.00
169,2020010701012201,MEGA,14,52,500,196,98000.00
170,2020010701012202,MEGA,14,20,50,196,9800.00
171,2020010701012203,MEGA,14,25,50,196,9800.00
172,2020010701012204,MEGA,14,51,2000,196,392000.00
173,2020010701012205,MEGA,14,35,100,196,19600.00
174,2020010701012206,UPPER,19,52,150,241,36150.00
175,2020010701012207,PRVU,29,34,300,238,71400.00
176,2020010701012208,NIL,29,51,1000,404,404000.00
177,2020010701012209,NIL,16,51,98,404,39592.00
178,2020010701012210,JOSHI,17,43,20,65,1300.00
179,2020010701012211,JOSHI,17,6,100,66,6600.00
180,2020010701012212,ILBS,19,59,10,584,5840.00
181,2020010701012213,SABSL,52,19,10,648,6480.00
182,2020010701012214,SKBBL,4,7,50,870,43500.00
183,2020010701012215,SKBBL,38,7,75,870,65250.00
184,2020010701012216,NADEP,21,32,400,536,214400.00
185,2020010701012217,NLIC,26,11,100,959,95900.00
186,2020010701012218,CBBL,32,42,200,840,168000.00
187,2020010701012219,KBL,49,25,200,188,37600.00
188,2020010701012220,SHIVM,33,36,500,476,238000.00
189,2020010701012221,ILBS,19,39,10,584,5840.00
190,2020010701012222,DDBL,58,58,50,941,47050.00
191,2020010701012223,SHIVM,57,32,200,477,95400.00
192,2020010701012224,NMB,37,44,169,340,57460.00
193,2020010701012225,NMB,37,34,331,340,112540.00
194,2020010701012226,CIT,43,34,10,2096,20960.00
195,2020010701012227,CIT,43,37,102,2096,213792.00
196,2020010701012228,NLICL,37,19,150,490,73500.00
197,2020010701012229,NICL,44,44,400,318,127200.00
198,2020010701012230,NICL,44,8,1000,319,319000.00
199,2020010701012231,NICL,44,14,100,319,31900.00
200,2020010701012232,NICL,44,56,1000,319,319000.00
201,2020010701012233,SLBBL,16,37,250,636,159000.00
202,2020010701012234,KBL,56,25,200,188,37600.00
203,2020010701012235,PCBL,11,47,198,249,49302.00
204,2020010701012236,PCBL,11,54,802,250,200500.00
205,2020010701012237,LBBL,42,33,750,204,153000.00
206,2020010701012238,NICA,50,58,200,438,87600.00
207,2020010701012239,MERO,4,58,10,495,4950.00
208,2020010701012240,SHL,17,52,150,198,29700.00
209,2020010701012241,SHL,14,52,200,198,39600.00
210,2020010701012242,SHL,17,52,650,198,128700.00
211,2020010701012243,DDBL,58,35,500,940,470000.00
212,2020010701012244,HBL,32,8,300,540,162000.00
213,2020010701012245,GGBSL,56,3,10,628,6280.00
214,2020010701012246,GMFIL,52,42,200,116,23200.00
215,2020010701012247,CCBL,32,22,60,171,10260.00
216,2020010701012248,ILBS,34,39,10,584,5840.00
217,2020010701012249,LBL,33,44,1000,202,202000.00
218,2020010701012250,NLBBL,45,35,300,547,164100.00
219,2020010701012251,PICL,14,44,1000,459,459000.00
220,2020010701012252,PICL,14,19,690,460,317400.00
221,2020010701012253,FOWAD,38,41,15,1112,16680.00
222,2020010701012254,FOWAD,16,41,100,1111,111100.00
223,2020010701012255,RSDC,51,22,140,350,49000.00
224,2020010701012256,NIL,52,36,500,406,203000.00
225,2020010701012257,MHNL,49,19,15,88,1320.00
226,2020010701012258,LBBL,54,41,60,203,12180.00
227,2020010701012259,NUBL,33,39,22,857,18854.00
228,2020010701012260,NUBL,58,39,78,856,66768.00
229,2020010701012261,CHCL,25,45,51,375,19125.00
230,2020010701012262,CBBL,56,42,300,840,252000.00
231,2020010701012263,MBL,11,13,300,231,69300.00
232,2020010701012264,MBL,11,47,300,231,69300.00
233,2020010701012265,MBL,11,44,400,231,92400.00
234,2020010701012266,GLICL,6,25,50,485,24250.00
235,2020010701012267,UIC,18,40,200,294,58800.00
236,2020010701012268,SHIVM,33,38,500,476,238000.00
237,2020010701012269,JSLBB,40,38,85,1259,107015.00
238,2020010701012270,SFFIL,52,56,30,197,5910.00
239,2020010701012271,NMB,14,34,1669,340,567460.00
240,2020010701012272,NIB,17,46,161,403,64883.00
241,2020010701012273,SHIVM,33,32,200,476,95200.00
242,2020010701012274,SHIVM,22,32,1000,476,476000.00
243,2020010701012275,SHIVM,14,32,200,476,95200.00
244,2020010701012276,SHIVM,45,32,200,476,95200.00
245,2020010701012277,SABSL,34,5,10,656,6560.00
246,2020010701012278,SABSL,34,6,10,656,6560.00
247,2020010701012279,CIT,16,21,100,2097,209700.00
248,2020010701012280,CIT,16,21,100,2099,209900.00
249,2020010701012281,CIT,16,32,116,2100,243600.00
250,2020010701012282,CIT,16,14,23,2100,48300.00
251,2020010701012283,CIT,16,49,184,2100,386400.00
252,2020010701012284,CIT,16,16,101,2100,212100.00
253,2020010701012285,CIT,16,34,351,2100,737100.00
254,2020010701012286,CIT,16,57,50,2100,105000.00
255,2020010701012287,LBL,49,17,100,203,20300.00
256,2020010701012288,DDBL,25,35,1000,940,940000.00
257,2020010701012289,NIL,56,29,300,407,122100.00
258,2020010701012290,NCCB,52,40,250,208,52000.00
259,2020010701012291,NCCB,51,40,50,208,10400.00
260,2020010701012292,SAPDBL,4,34,500,133,66500.00
261,2020010701012293,SAPDBL,4,17,100,134,13400.00
262,2020010701012294,SKBBL,38,7,25,870,21750.00
263,2020010701012295,SKBBL,47,7,50,870,43500.00
264,2020010701012296,CHCL,25,45,50,374,18700.00
265,2020010701012297,SHINE,43,44,975,238,232050.00
266,2020010701012298,SHINE,43,34,1000,238,238000.00
267,2020010701012299,SHINE,43,40,25,238,5950.00
268,2020010701012300,HGI,41,28,100,287,28700.00
269,2020010701012301,HGI,44,28,200,287,57400.00
270,2020010701012302,HGI,25,28,50,287,14350.00
271,2020010701012303,HGI,57,28,100,286,28600.00
272,2020010701012304,HGI,25,28,200,286,57200.00
273,2020010701012305,HGI,56,28,200,286,57200.00
274,2020010701012306,HGI,43,28,500,286,143000.00
275,2020010701012307,HGI,6,28,150,286,42900.00
276,2020010701012308,MEGA,43,49,10,197,1970.00
277,2020010701012309,GLICL,6,16,10,489,4890.00
278,2020010701012310,NMBMF,42,7,10,630,6300.00
279,2020010701012311,EBL,34,46,100,587,58700.00
280,2020010701012068,MEGA,45,55,291,195,56745.00
281,2020010701012069,MEGA,42,55,500,195,97500.00
282,2020010701012070,MEGA,10,55,1000,195,195000.00
283,2020010701012071,MEGA,42,55,209,195,40755.00
284,2020010701012072,NBB,49,34,200,201,40200.00
285,2020010701012073,NIBPO,28,14,160,375,60000.00
286,2020010701012074,NMB,34,25,100,339,33900.00
287,2020010701012075,NMB,37,25,100,339,33900.00
288,2020010701012076,KBL,34,43,1313,187,245531.00
289,2020010701012077,KBL,21,43,687,187,128469.00
290,2020010701012078,PRVU,44,59,195,238,46410.00
291,2020010701012079,PRVU,44,14,100,238,23800.00
292,2020010701012080,PRVU,44,40,400,238,95200.00
293,2020010701012081,EBL,54,43,25,586,14650.00
294,2020010701012082,EBL,54,55,301,587,176687.00
295,2020010701012083,SHIVM,32,32,200,477,95400.00
296,2020010701012084,RRHP,42,22,100,99,9900.00
297,2020010701012085,PRIN,43,38,10,340,3400.00
298,2020010701012086,MERO,4,38,353,492,173676.00
299,2020010701012087,NMB,14,58,419,340,142460.00
300,2020010701012088,NMBMF,41,34,22,628,13816.00
301,2020010701012089,SBL,56,57,500,308,154000.00
302,2020010701012090,EBL,54,37,300,587,176100.00
303,2020010701012091,KRBL,47,6,446,103,45938.00
304,2020010701012092,SMFBS,7,57,31,992,30752.00
305,2020010701012093,SMFBS,13,57,19,992,18848.00
306,2020010701012094,NUBL,33,53,48,852,40896.00
307,2020010701012095,NUBL,33,57,200,852,170400.00
308,2020010701012096,NUBL,33,43,30,853,25590.00
309,2020010701012097,NUBL,33,25,100,853,85300.00
310,2020010701012098,NUBL,33,19,50,854,42700.00
311,2020010701012099,NUBL,33,14,100,856,85600.00
312,2020010701012100,NUBL,33,20,50,857,42850.00
313,2020010701012101,MSLB,7,54,10,875,8750.00
314,2020010701012102,NCCB,22,10,20,209,4180.00
315,2020010701012103,MEGA,42,44,200,195,39000.00
316,2020010701012104,NICA,25,49,3943,438,1727034.00
317,2020010701012105,NBB,13,45,54,200,10800.00
318,2020010701012106,SHL,16,49,100,199,19900.00
319,2020010701012107,SHL,16,40,900,199,179100.00
320,2020010701012108,GLICL,36,51,100,484,48400.00
321,2020010701012109,MFIL,29,19,2000,144,288000.00
322,2020010701012110,GLICL,34,26,25,488,12200.00
323,2020010701012111,GLICL,34,44,52,488,25376.00
324,2020010701012112,GLICL,34,57,100,488,48800.00
325,2020010701012113,RHPL,43,34,10,174,1740.00
326,2020010701012114,DDBL,38,50,50,940,47000.00
327,2020010701012115,CHCL,17,40,369,376,138744.00
328,2020010701012116,RMDC,19,47,46,575,26450.00
329,2020010701012117,RMDC,19,47,100,575,57500.00
330,2020010701012118,DBBL,4,41,500,146,73000.00
331,2020010701012119,DBBL,4,43,105,146,15330.00
332,2020010701012120,DBBL,4,42,211,147,31017.00
333,2020010701012121,DBBL,4,10,50,147,7350.00
334,2020010701012122,DBBL,4,25,134,147,19698.00
335,2020010701012123,SMATA,34,18,10,572,5720.00
336,2020010701012124,NLICL,8,26,443,492,217956.00
337,2020010701012125,NLICL,8,6,57,492,28044.00
338,2020010701012126,BPCL,56,59,10,314,3140.00
339,2020010701012127,NBB,56,45,46,200,9200.00
340,2020010701012128,GMFBS,58,59,10,612,6120.00
341,2020010701012129,NIB,52,28,34,402,13668.00
342,2020010701012130,NIB,53,28,25,402,10050.00
343,2020010701012131,NIB,55,28,50,402,20100.00
344,2020010701012132,NIB,28,28,452,401,181252.00
345,2020010701012133,NIB,20,28,172,401,68972.00
346,2020010701012134,FOWAD,6,16,20,1115,22300.00
347,2020010701012135,GLBSL,25,39,24,520,12480.00
348,2020010701012136,NADEP,56,57,50,540,27000.00
349,2020010701012137,NADEP,56,18,50,540,27000.00
350,2020010701012138,NABIL,41,36,300,722,216600.00
351,2020010701012139,PIC,5,25,50,425,21250.00
352,2020010701012140,MEGA,42,7,91,195,17745.00
353,2020010701012141,UPPER,19,43,250,241,60250.00
354,2020010701012142,GRDBL,14,45,30,105,3150.00
355,2020010701012143,GRDBL,14,4,50,105,5250.00
356,2020010701012144,ILBS,22,50,100,585,58500.00
357,2020010701012145,BNT,45,57,10,6146,61460.00
358,2020010701012146,BNT,22,57,10,6146,61460.00
359,2020010701012147,PICL,57,51,100,455,45500.00
360,2020010701012148,MEGA,43,57,10,196,1960.00
361,2020010701012149,UIC,35,59,100,295,29500.00
362,2020010701012150,BOKL,45,22,100,227,22700.00
363,2020010701012151,SLICL,18,47,100,313,31300.00
364,2020010701012152,PRVU,44,11,200,238,47600.00
365,2020010701012153,ALICL,57,7,450,383,172350.00
366,2020010701012154,ALICL,16,7,300,382,114600.00
367,2020010701012155,ALICL,57,7,50,381,19050.00
368,2020010701012156,ALICL,16,7,200,381,76200.00
369,2020010701012157,NICA,42,34,2000,438,876000.00
370,2020010701012158,NMB,14,25,50,340,17000.00
371,2020010701012159,SIL,1,16,100,430,43000.00
372,2020010701012160,SIL,1,39,100,430,43000.00
373,2020010701012161,UIC,42,40,100,294,29400.00
374,2020010701012162,UIC,57,40,300,294,88200.00
375,2020010701012163,HBL,32,6,100,540,54000.00
376,2020010701012164,NMB,57,39,100,341,34100.00
377,2020010701012165,NMB,57,47,25,341,8525.00
378,2020010701012166,PRVU,44,34,105,238,24990.00
379,2020010701012167,NLIC,35,58,100,960,96000.00
380,2020010701012168,NICL,56,44,100,318,31800.00
381,2020010701012169,LBL,29,22,100,201,20100.00
382,2020010701012170,NLIC,41,58,100,960,96000.00
383,2020010701012171,GBLBS,13,34,35,356,12460.00
384,2020010701012172,NBL,43,45,10,275,2750.00
385,2020010701012173,JSLBB,49,16,100,1257,125700.00
386,2020010701012174,NIL,14,38,1000,405,405000.00
387,2020010701012175,RSDC,51,41,25,350,8750.00
388,2020010701012176,KBL,1,25,100,188,18800.00
389,2020010701012177,NICA,49,28,2000,438,876000.00
390,2020010701012178,NCCB,53,52,1000,209,209000.00
391,2020010701011961,UIC,5,42,100,297,29700.00
392,2020010701011962,UIC,5,43,100,297,29700.00
393,2020010701011963,UIC,5,37,300,297,89100.00
394,2020010701011964,BPCL,1,36,1000,311,311000.00
395,2020010701011965,SHIVM,33,36,200,476,95200.00
396,2020010701011966,PRVU,43,59,205,238,48790.00
397,2020010701011967,PRVU,25,59,100,238,23800.00
398,2020010701011968,SCB,18,43,157,574,90118.00
399,2020010701011969,SCB,7,43,43,574,24682.00
400,2020010701011970,CORBL,34,56,100,121,12100.00
401,2020010701011971,DDBL,52,6,100,940,94000.00
402,2020010701011972,SABSL,52,26,10,656,6560.00
403,2020010701011973,MNBBL,4,49,214,287,61418.00
404,2020010701011974,MNBBL,4,4,441,289,127449.00
405,2020010701011975,MNBBL,4,4,500,289,144500.00
406,2020010701011976,MNBBL,4,4,4000,289,1156000.00
407,2020010701011977,SDESI,39,16,100,672,67200.00
408,2020010701011978,MSMBS,34,43,10,609,6090.00
409,2020010701011979,GBLBS,13,34,510,356,181560.00
410,2020010701011980,NMB,14,39,61,340,20740.00
411,2020010701011981,NMB,44,39,139,340,47260.00
412,2020010701011982,SANIMA,54,44,100,335,33500.00
413,2020010701011983,SANIMA,54,16,278,335,93130.00
414,2020010701011984,SHIVM,33,20,200,476,95200.00
415,2020010701011985,OHL,16,52,116,469,54404.00
416,2020010701011986,OHL,14,52,50,469,23450.00
417,2020010701011987,OHL,16,52,500,469,234500.00
418,2020010701011988,OHL,14,52,334,468,156312.00
419,2020010701011989,EIC,35,6,100,279,27900.00
420,2020010701011990,ALICL,57,19,140,385,53900.00
421,2020010701011991,ALICL,16,19,100,385,38500.00
422,2020010701011992,MEGA,25,49,109,195,21255.00
423,2020010701011993,NICA,26,58,150,439,65850.00
424,2020010701011994,IGI,43,57,100,321,32100.00
425,2020010701011995,NMB,25,56,50,340,17000.00
426,2020010701011996,NMB,25,43,50,340,17000.00
427,2020010701011997,NMB,44,43,11,340,3740.00
428,2020010701011998,NMB,33,43,20,340,6800.00
429,2020010701011999,DDBL,52,34,100,940,94000.00
430,2020010701012000,DDBL,38,34,150,940,141000.00
431,2020010701012001,NABIL,35,45,50,721,36050.00
432,2020010701012002,NABIL,6,45,950,720,684000.00
433,2020010701012003,LBBL,54,50,1485,203,301455.00
434,2020010701012004,LBBL,54,28,206,203,41818.00
435,2020010701012005,BPCL,1,35,22,312,6864.00
436,2020010701012006,BPCL,1,56,40,312,12480.00
437,2020010701012007,BPCL,1,25,121,313,37873.00
438,2020010701012008,BPCL,1,21,500,313,156500.00
439,2020010701012009,NADEP,17,11,37,535,19795.00
440,2020010701012010,RLFL,1,28,985,112,110320.00
441,2020010701012011,SANIMA,14,49,60,334,20040.00
442,2020010701012012,UPPER,50,43,50,241,12050.00
443,2020010701012013,CIT,1,45,50,2095,104750.00
444,2020010701012014,CIT,1,57,32,2095,67040.00
445,2020010701012015,KBL,34,14,109,187,20383.00
446,2020010701012016,PIC,5,6,500,426,213000.00
447,2020010701012017,NABIL,16,32,498,722,359556.00
448,2020010701012018,CORBL,34,56,100,123,12300.00
449,2020010701012019,SHIVM,33,14,50,476,23800.00
450,2020010701012020,MHNL,49,1,30,88,2640.00
451,2020010701012021,SABSL,17,59,10,647,6470.00
452,2020010701012022,NBL,1,44,1500,274,411000.00
453,2020010701012023,SFFIL,14,3,208,198,41184.00
454,2020010701012024,SFFIL,14,54,50,199,9950.00
455,2020010701012025,SFFIL,14,4,20,200,4000.00
456,2020010701012026,SFFIL,14,14,100,200,20000.00
457,2020010701012027,MBL,56,47,50,231,11550.00
458,2020010701012028,EIC,17,39,100,278,27800.00
459,2020010701012029,NIL,44,51,250,407,101750.00
460,2020010701012030,NIL,52,51,152,406,61712.00
461,2020010701012031,NIL,41,51,100,406,40600.00
462,2020010701012032,DBBL,50,52,1000,146,146000.00
463,2020010701012033,RHPC,39,17,263,72,18936.00
464,2020010701012034,SHPC,57,29,50,178,8900.00
465,2020010701012035,MEGA,25,11,91,195,17745.00
466,2020010701012036,MEGA,45,11,109,195,21255.00
467,2020010701012037,NBL,37,44,500,274,137000.00
468,2020010701012038,SMATA,28,11,12,583,6996.00
469,2020010701012039,CFCL,4,59,2000,133,266000.00
470,2020010701012040,CFCL,4,52,200,133,26600.00
471,2020010701012041,SANIMA,14,14,232,334,77488.00
472,2020010701012042,GILB,57,44,100,955,95500.00
473,2020010701012043,GILB,57,6,150,959,143850.00
474,2020010701012044,OHL,14,52,666,468,311688.00
475,2020010701012045,OHL,22,52,20,468,9360.00
476,2020010701012046,OHL,35,52,25,468,11700.00
477,2020010701012047,OHL,25,52,100,467,46700.00
478,2020010701012048,OHL,16,52,100,466,46600.00
479,2020010701012049,OHL,38,52,89,464,41296.00
480,2020010701012050,NICA,25,42,70,438,30660.00
481,2020010701012051,LLBS,34,18,50,795,39750.00
482,2020010701012052,ILBS,19,59,10,584,5840.00
483,2020010701012053,MBL,41,35,202,230,46460.00
484,2020010701012054,GMFIL,52,42,200,116,23200.00
485,2020010701012055,BOKL,33,22,30,227,6810.00
486,2020010701012056,CLBSL,16,57,16,670,10720.00
487,2020010701012057,CLBSL,16,21,10,680,6800.00
488,2020010701012058,NADEP,17,11,10,535,5350.00
489,2020010701012059,NMB,45,43,19,340,6460.00
490,2020010701012060,NMB,45,58,81,340,27540.00
491,2020010701012061,PRVU,1,59,1000,238,238000.00
492,2020010701012062,CIT,1,7,10,2095,20950.00
493,2020010701012063,PRVU,58,34,500,237,118500.00
494,2020010701012064,PRVU,38,34,100,237,23700.00
495,2020010701012065,PRVU,38,34,400,237,94800.00
496,2020010701012066,NICA,25,28,350,438,153300.00
497,2020010701012067,NICA,25,28,100,438,43800.00
498,2020010701011864,SANIMA,14,26,500,334,167000.00
499,2020010701011865,SANIMA,14,58,300,334,100200.00
500,2020010701011866,SANIMA,14,45,500,334,167000.00
501,2020010701011867,SANIMA,14,48,200,334,66800.00
502,2020010701011868,LBL,45,32,1000,202,202000.00
503,2020010701011869,NADEP,58,11,23,538,12374.00
504,2020010701011870,MBL,56,49,500,231,115500.00
505,2020010701011871,DDBL,52,7,10,940,9400.00
506,2020010701011872,SHIVM,19,26,100,477,47700.00
507,2020010701011873,MBL,16,49,273,230,62790.00
508,2020010701011874,MBL,22,49,173,230,39790.00
509,2020010701011875,MBL,25,49,300,230,69000.00
510,2020010701011876,MBL,41,49,200,230,46000.00
511,2020010701011877,MBL,8,49,150,230,34500.00
512,2020010701011878,MBL,29,49,900,230,207000.00
513,2020010701011879,MBL,25,49,500,230,115000.00
514,2020010701011880,MBL,38,49,500,230,115000.00
515,2020010701011881,MBL,45,49,400,230,92000.00
516,2020010701011882,MBL,41,49,1604,230,368920.00
517,2020010701011883,SIL,25,39,20,430,8600.00
518,2020010701011884,HDL,42,22,30,1206,36180.00
519,2020010701011885,NADEP,58,59,23,538,12374.00
520,2020010701011886,SHINE,57,44,15,238,3570.00
